ID,SpeciesLevel,SpeciesCount,BranchCount,BranchLeafCount,BranchInteriorCount,TreeDepth,SpeciesProbMax,SpeciesProbMin,HomologuesToAnalyzeCount,HomologuesSuspiciousRecordsCount,HasHomologuesSuspiciousRecords,HomologueCount,DatabaseNotExhausted
M00595:3:000000000-ALULJ:1:2108:27216:13692_CONS_SUB_SUB,True,1,1,0,1,12,1.0,1.0,0,0,False,50,False
M01896:197:000000000-ANEHB:1:2103:21954:6912_CONS_SUB_SUB,False,4,4,3,1,3,0.327,0.001,2,1,True,45,False
MISEQ01:3:000000000-ALULJ:1:1107:16292:9500_CONS_SUB_SUB_CMP,False,1,1,0,1,11,0.557,0.557,1,0,False,50,False
M01896:197:000000000-ANEHB:1:2105:23404:6025_CONS_SUB_SUB,True,1,1,0,1,11,1.0,1.0,1,0,False,6,False
M01896:197:000000000-ANEHB:1:1102:26603:7133_CONS_SUB_SUB,True,2,2,0,2,12,0.964,0.008,0,0,False,20,False
MISEQ01:3:000000000-ALULJ:1:2111:14090:20705_CONS_SUB_SUB,False,3,3,0,3,13,0.01,0.003,0,0,False,50,False
M00595:3:000000000-ALULJ:1:1106:5122:22499_CONS_SUB_SUB,True,1,1,0,1,11,1.0,1.0,1,0,False,6,False
MISEQ01:3:000000000-ALULJ:1:2111:4080:20535_CONS_SUB_SUB,False,4,4,1,3,13,1.0,0.003,0,0,False,36,False
M00595:3:000000000-ALULJ:1:2102:23100:26563_CONS_SUB_SUB,False,9,9,0,9,9,0.513,0.001,0,0,False,21,True
MISEQ01:3:000000000-ALULJ:1:2107:3382:20040_CONS_SUB_SUB,True,1,1,0,1,12,1.0,1.0,1,0,False,6,False
M01896:197:000000000-ANEHB:1:2102:3315:14298_CONS_SUB_SUB,False,2,2,1,1,9,0.183,0.181,3,1,True,8,False
MISEQ01:3:000000000-ALULJ:1:1103:3838:12554_CONS_SUB_SUB,False,2,2,0,2,12,0.73,0.181,0,0,False,50,False
M01896:197:000000000-ANEHB:1:1112:9944:24891_CONS_SUB_SUB_CMP,False,1,1,0,1,2,0.73,0.73,0,0,False,50,False
M01896:197:000000000-ANEHB:1:2106:15505:21032_CONS_SUB_SUB,False,4,4,0,4,13,0.73,0.001,13,0,False,49,False
MISEQ01:3:000000000-ALULJ:1:1101:21589:26620_CONS_SUB_SUB,False,20,20,19,1,3,0.219,0.001,0,0,False,50,False
M00595:3:000000000-ALULJ:1:1114:18183:20652_CONS_SUB_SUB,False,1,1,0,1,11,0.037,0.037,0,0,False,6,False
MISEQ01:3:000000000-ALULJ:1:2102:25528:10432_CONS_SUB_SUB,False,9,9,2,7,15,0.143,0.001,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2108:28095:9181_CONS_SUB_SUB_CMP,False,2,2,0,2,13,0.998,0.002,1,0,False,50,False
M00595:3:000000000-ALULJ:1:2108:13338:21111_CONS_SUB_SUB,False,2,2,0,2,11,0.816,0.001,1,0,False,42,False
MISEQ01:3:000000000-ALULJ:1:2105:14336:17023_CONS_SUB_SUB_CMP,False,7,7,0,7,12,0.816,0.001,0,0,False,50,True
M00595:3:000000000-ALULJ:1:2112:14970:23000_CONS_SUB_SUB,False,5,5,0,5,14,0.347,0.001,0,0,False,50,False
M00595:3:000000000-ALULJ:1:1112:21000:13316_CONS_SUB_SUB,False,1,1,0,1,9,0.001,0.001,0,0,False,41,False
M00595:3:000000000-ALULJ:1:1114:22982:10545_CONS_SUB_SUB,False,4,4,0,4,12,0.133,0.002,0,0,False,50,False
M00595:3:000000000-ALULJ:1:1101:27975:13039_CONS_SUB_SUB_CMP,False,8,8,0,8,12,0.133,0.002,0,0,False,49,False
MISEQ01:3:000000000-ALULJ:1:1104:3644:18279_CONS_SUB_SUB_CMP,False,9,9,0,9,14,0.312,0.001,0,0,False,27,True
M00595:3:000000000-ALULJ:1:1106:25215:8400_CONS_SUB_SUB,False,2,2,1,1,11,0.668,0.152,0,0,False,10,False
M00595:3:000000000-ALULJ:1:2102:20682:15484_CONS_SUB_SUB,False,1,1,0,1,11,0.668,0.668,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:2104:5565:7163_CONS_SUB_SUB,False,2,2,0,2,11,0.281,0.26,2,2,True,6,True
M00595:3:000000000-ALULJ:1:2113:15034:15406_CONS_SUB_SUB,True,1,1,0,1,12,1.0,1.0,1,0,False,6,False
MISEQ01:3:000000000-ALULJ:1:1114:12347:28067_CONS_SUB_SUB,False,2,2,0,2,7,0.702,0.241,0,0,False,6,True
M00595:3:000000000-ALULJ:1:1108:24100:5584_CONS_SUB_SUB,False,5,5,0,5,10,0.702,0.001,0,0,False,32,False
M00595:3:000000000-ALULJ:1:1113:11907:6906_CONS_SUB_SUB,False,6,6,0,6,12,0.025,0.001,0,0,False,28,False
M01896:197:000000000-ANEHB:1:1108:11001:23750_CONS_SUB_SUB,True,1,1,0,1,9,1.0,1.0,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:1113:9309:6477_CONS_SUB_SUB,True,2,2,0,2,14,0.998,0.002,1,0,False,50,False
M01896:197:000000000-ANEHB:1:1106:18319:26013_CONS_SUB_SUB,True,3,3,0,3,10,0.977,0.001,1,0,False,50,True
M00595:3:000000000-ALULJ:1:1107:22145:15205_CONS_SUB_SUB,True,1,1,0,1,12,1.0,1.0,1,0,False,6,False
MISEQ01:3:000000000-ALULJ:1:1109:9722:3664_CONS_SUB_SUB,True,1,1,0,1,13,1.0,1.0,1,0,False,6,False
M00595:3:000000000-ALULJ:1:1104:28897:19314_CONS_SUB_SUB,False,4,4,0,4,13,0.597,0.002,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:1101:27199:11161_CONS_SUB_SUB_CMP,False,2,2,0,2,13,0.671,0.049,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:1111:14195:13258_CONS_SUB_SUB,False,1,1,0,1,7,0.049,0.049,1,0,False,31,False
MISEQ01:3:000000000-ALULJ:1:2109:21321:4039_CONS_SUB_SUB,False,5,5,0,5,11,0.487,0.004,1,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:2109:8839:23958_CONS_SUB_SUB,False,5,5,0,5,13,0.507,0.001,0,0,False,50,False
M00595:3:000000000-ALULJ:1:1105:8551:21160_CONS_SUB_SUB,False,2,2,0,2,9,0.507,0.443,0,0,False,50,False
M01896:197:000000000-ANEHB:1:2105:11976:17419_CONS_SUB_SUB,True,4,4,0,4,11,0.944,0.001,1,0,False,45,False
M00595:3:000000000-ALULJ:1:1104:18709:21404_CONS_SUB_SUB,False,3,3,0,3,9,0.004,0.001,0,0,False,6,True
MISEQ01:3:000000000-ALULJ:1:1101:7860:20624_CONS_SUB_SUB,True,1,1,0,1,13,1.0,1.0,0,0,False,34,False
MISEQ01:3:000000000-ALULJ:1:2103:22224:7310_CONS_SUB_SUB,True,3,3,0,3,14,0.978,0.002,0,0,False,50,False
M00595:3:000000000-ALULJ:1:1109:18375:25291_CONS_SUB_SUB,False,9,9,0,9,12,0.978,0.001,0,0,False,30,False
M00595:3:000000000-ALULJ:1:2112:8567:4847_CONS_SUB_SUB,False,10,10,9,1,3,0.67,0.003,0,0,False,50,True
MISEQ01:3:000000000-ALULJ:1:1111:6936:15080_CONS_SUB_SUB,False,1,1,0,1,12,0.014,0.014,1,0,False,50,False
M00595:3:000000000-ALULJ:1:2105:21034:23936_CONS_SUB_SUB,False,3,3,0,3,12,0.402,0.006,0,0,False,50,False
M00595:3:000000000-ALULJ:1:1112:21386:12024_CONS_SUB_SUB,False,6,6,1,5,13,0.087,0.001,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2112:27815:9018_CONS_SUB_SUB,False,5,5,2,3,9,0.589,0.002,0,0,False,50,False
M01896:197:000000000-ANEHB:1:2111:16207:6136_CONS_SUB_SUB_CMP,False,9,9,0,9,4,0.589,0.001,0,0,False,50,True
M00595:3:000000000-ALULJ:1:1106:15134:18831_CONS_SUB_SUB,True,1,1,0,1,13,0.998,0.998,1,0,False,50,False
M00595:3:000000000-ALULJ:1:2107:3070:10534_CONS_SUB_SUB,False,2,2,1,1,11,0.56,0.125,0,0,False,6,False
M01896:197:000000000-ANEHB:1:2101:4760:15380_CONS_SUB_SUB_CMP,False,6,6,0,6,12,0.998,0.01,0,0,False,50,True
M00595:3:000000000-ALULJ:1:1112:15717:27365_CONS_SUB_SUB,False,5,5,1,4,11,0.049,0.008,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2114:19128:20708_CONS_SUB_SUB,False,4,4,0,4,14,0.877,0.004,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:1107:25701:13392_CONS_SUB_SUB_CMP,False,9,9,0,9,9,0.877,0.002,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:2111:7085:19724_CONS_SUB_SUB_CMP,True,1,1,0,1,12,1.0,1.0,1,0,False,7,False
M00595:3:000000000-ALULJ:1:2112:22272:18872_CONS_SUB_SUB,False,4,4,2,2,13,0.665,0.002,3,0,False,50,False
M00595:3:000000000-ALULJ:1:1111:15117:28410_CONS_SUB_SUB,False,5,5,0,5,13,0.624,0.001,0,0,False,44,False
M01896:197:000000000-ANEHB:1:1110:18501:13776_CONS_SUB_SUB_CMP,True,1,1,0,1,8,0.98,0.98,0,0,False,50,False
M00595:3:000000000-ALULJ:1:1103:14015:28180_CONS_SUB_SUB,False,4,4,0,4,12,0.98,0.007,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:2110:27694:17198_CONS_SUB_SUB,False,3,3,0,3,13,0.55,0.043,0,0,False,50,True
M00595:3:000000000-ALULJ:1:1102:23980:19342_CONS_SUB_SUB_CMP,False,4,4,0,4,11,0.026,0.003,0,0,False,50,False
M00595:3:000000000-ALULJ:1:1113:10540:8311_CONS_SUB_SUB_CMP,True,3,3,0,3,11,0.942,0.003,1,0,False,35,True
MISEQ01:3:000000000-ALULJ:1:2109:6883:6960_CONS_SUB_SUB,True,1,1,0,1,11,0.979,0.979,1,0,False,8,False
M01896:197:000000000-ANEHB:1:1112:12719:13864_CONS_SUB_SUB_CMP,False,3,3,0,3,14,0.979,0.188,0,0,False,50,True
M00595:3:000000000-ALULJ:1:2114:26897:9814_CONS_SUB_SUB,False,8,8,2,6,13,0.114,0.001,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:2106:16561:3211_CONS_SUB_SUB,False,4,4,0,4,13,0.113,0.011,0,0,False,50,False
M00595:3:000000000-ALULJ:1:1106:27620:12702_CONS_SUB_SUB_CMP,True,1,1,0,1,14,0.997,0.997,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:2102:28279:20693_CONS_SUB_SUB,True,3,3,0,3,10,0.994,0.002,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:2112:29286:13079_CONS_SUB_SUB,True,1,1,0,1,13,1.0,1.0,1,0,False,6,False
M00595:3:000000000-ALULJ:1:2101:16880:25223_CONS_SUB_SUB,False,1,1,0,1,11,1.0,1.0,0,0,False,6,False
M01896:197:000000000-ANEHB:1:1113:6373:19997_CONS_SUB_SUB_CMP,False,1,1,0,1,4,1.0,1.0,0,0,False,17,False
MISEQ01:3:000000000-ALULJ:1:1103:24229:5812_CONS_SUB_SUB,False,4,4,2,2,13,0.67,0.004,1,0,False,50,False
M00595:3:000000000-ALULJ:1:2102:23240:8489_CONS_SUB_SUB_CMP,True,1,1,0,1,13,0.999,0.999,1,0,False,50,False
M00595:3:000000000-ALULJ:1:1103:18443:2200_CONS_SUB_SUB,False,5,5,4,1,3,0.101,0.001,0,0,False,50,True
MISEQ01:3:000000000-ALULJ:1:1101:22207:5320_CONS_SUB_SUB_CMP,True,1,1,0,1,13,1.0,1.0,1,0,False,6,False
M00595:3:000000000-ALULJ:1:1101:8050:11816_CONS_SUB_SUB,True,1,1,0,1,13,1.0,1.0,1,0,False,50,False
M01896:197:000000000-ANEHB:1:2101:5718:7593_CONS_SUB_SUB_CMP,False,4,4,0,4,13,0.005,0.002,0,0,False,50,False
M00595:3:000000000-ALULJ:1:1113:3505:8850_CONS_SUB_SUB,False,8,8,4,4,12,0.117,0.001,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:1104:11452:3373_CONS_SUB_SUB,False,1,1,0,1,3,0.005,0.005,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2111:8801:26384_CONS_SUB_SUB,False,5,5,0,5,14,0.241,0.005,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:1108:23331:4208_CONS_SUB_SUB,False,3,3,1,2,11,0.372,0.006,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:1112:14175:20012_CONS_SUB_SUB,True,1,1,0,1,12,1.0,1.0,1,0,False,14,False
M00595:3:000000000-ALULJ:1:2101:12538:21780_CONS_SUB_SUB,False,4,4,1,3,12,0.074,0.003,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2114:21187:25413_CONS_SUB_SUB,True,2,2,0,2,13,0.98,0.012,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2109:20553:10350_CONS_SUB_SUB,False,3,3,0,3,13,0.013,0.002,0,0,False,50,True
M00595:3:000000000-ALULJ:1:2102:20306:3250_CONS_SUB_SUB,False,4,4,2,2,4,0.022,0.003,0,0,False,8,True
M00595:3:000000000-ALULJ:1:2108:2873:10325_CONS_SUB_SUB_CMP,True,1,1,0,1,11,1.0,1.0,0,0,False,6,False
M01896:197:000000000-ANEHB:1:2103:10105:23871_CONS_SUB_SUB,False,6,6,3,3,11,0.066,0.004,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:1111:9121:24192_CONS_SUB_SUB,True,2,2,0,2,12,0.986,0.006,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:1112:12416:6489_CONS_SUB_SUB,False,3,3,0,3,12,0.197,0.002,3,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:1101:27144:7386_CONS_SUB_SUB,False,2,2,0,2,13,0.978,0.002,0,0,False,50,True
M00595:3:000000000-ALULJ:1:2101:8655:15056_CONS_SUB_SUB,False,8,8,0,8,12,0.978,0.001,0,0,False,50,True
M01896:197:000000000-ANEHB:1:2107:12318:11548_CONS_SUB_SUB,True,1,1,0,1,11,0.999,0.999,0,0,False,19,False
MISEQ01:3:000000000-ALULJ:1:2102:7095:18194_CONS_SUB_SUB,False,1,1,0,1,7,1.0,1.0,0,0,False,47,False
M00595:3:000000000-ALULJ:1:2113:27137:7542_CONS_SUB_SUB,False,4,4,3,1,9,0.159,0.032,3,0,False,50,False
M00595:3:000000000-ALULJ:1:1108:19085:13282_CONS_SUB_SUB,False,7,7,0,7,12,0.543,0.002,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2108:2488:11100_CONS_SUB_SUB_CMP,False,2,2,1,1,11,0.665,0.061,1,0,False,6,False
M00595:3:000000000-ALULJ:1:1113:15720:24988_CONS_SUB_SUB_CMP,False,1,1,0,1,4,0.665,0.665,0,0,False,6,False
M00595:3:000000000-ALULJ:1:1101:8405:23473_CONS_SUB_SUB,True,1,1,0,1,12,1.0,1.0,0,0,False,6,False
MISEQ01:3:000000000-ALULJ:1:2104:9216:14689_CONS_SUB_SUB,True,2,2,0,2,12,0.996,0.001,1,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:2107:24191:15765_CONS_SUB_SUB,False,1,1,0,1,3,0.001,0.001,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:1111:22605:14704_CONS_SUB_SUB,True,2,2,1,1,11,0.993,0.001,1,0,False,25,False
M01896:197:000000000-ANEHB:1:1110:25725:11408_CONS_SUB_SUB_CMP,False,7,7,0,7,12,0.023,0.001,0,0,False,42,False
M01896:197:000000000-ANEHB:1:1107:22536:12636_CONS_SUB_SUB,False,2,2,1,1,11,0.892,0.03,2,0,False,9,False
M00595:3:000000000-ALULJ:1:2110:10767:18908_CONS_SUB_SUB_CMP,False,18,18,14,4,10,0.06,0.001,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:2113:23448:4162_CONS_SUB_SUB_CMP,False,3,3,1,2,8,0.906,0.005,0,0,False,40,True
M01896:197:000000000-ANEHB:1:2108:5971:12303_CONS_SUB_SUB,False,13,13,0,13,12,0.906,0.001,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2102:5369:15949_CONS_SUB_SUB,False,8,8,0,8,4,0.112,0.001,0,0,False,50,True
M00595:3:000000000-ALULJ:1:2108:16129:21386_CONS_SUB_SUB,False,1,1,0,1,11,0.044,0.044,0,0,False,6,False
M01896:197:000000000-ANEHB:1:2104:12085:21234_CONS_SUB_SUB_CMP,False,2,2,0,2,11,0.007,0.004,2,1,True,50,False
M01896:197:000000000-ANEHB:1:1112:13753:27316_CONS_SUB_SUB_CMP,False,2,2,0,2,12,0.01,0.007,2,1,True,50,False
M00595:3:000000000-ALULJ:1:1107:22626:26742_CONS_SUB_SUB,False,7,7,5,2,10,0.044,0.004,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:1104:12026:27813_CONS_SUB_SUB,False,5,5,2,3,11,0.186,0.007,3,2,True,6,True
M00595:3:000000000-ALULJ:1:2107:14737:9358_CONS_SUB_SUB,True,1,1,0,1,12,1.0,1.0,0,0,False,11,False
MISEQ01:3:000000000-ALULJ:1:1109:6152:22848_CONS_SUB_SUB,False,6,6,1,5,13,1.0,0.006,0,0,False,50,False
M01896:197:000000000-ANEHB:1:2105:22587:23867_CONS_SUB_SUB,False,1,1,0,1,4,0.029,0.029,0,0,False,50,False
M01896:197:000000000-ANEHB:1:1101:6860:18085_CONS_SUB_SUB,True,2,2,0,2,12,0.978,0.011,0,0,False,6,False
M00595:3:000000000-ALULJ:1:2110:13833:12860_CONS_SUB_SUB,False,5,5,0,5,12,0.978,0.001,4,0,False,50,False
M00595:3:000000000-ALULJ:1:1114:3552:12708_CONS_SUB_SUB_CMP,False,4,4,0,4,13,0.688,0.002,0,0,False,48,False
M00595:3:000000000-ALULJ:1:2111:25646:17015_CONS_SUB_SUB_CMP,False,6,6,3,3,11,0.122,0.005,3,0,False,41,False
MISEQ01:3:000000000-ALULJ:1:1112:29244:16101_CONS_SUB_SUB,False,4,4,0,4,13,0.34,0.004,0,0,False,46,False
M00595:3:000000000-ALULJ:1:1104:6696:13616_CONS_SUB_SUB,False,6,6,2,4,11,0.288,0.028,3,3,True,6,True
M00595:3:000000000-ALULJ:1:2113:14966:4653_CONS_SUB_SUB_CMP,False,5,5,1,4,12,0.207,0.002,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2111:21300:9499_CONS_SUB_SUB_CMP,False,5,5,1,4,13,0.272,0.002,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2112:17428:15215_CONS_SUB_SUB,False,7,7,3,4,11,0.073,0.001,0,0,False,50,False
M00595:3:000000000-ALULJ:1:1104:11665:23012_CONS_SUB_SUB,False,5,5,0,5,14,0.201,0.001,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:2108:12063:8491_CONS_SUB_SUB_CMP,True,1,1,0,1,12,1.0,1.0,1,0,False,6,False
MISEQ01:3:000000000-ALULJ:1:1107:16166:13943_CONS_SUB_SUB,False,1,1,0,1,4,1.0,1.0,0,0,False,6,False
M00595:3:000000000-ALULJ:1:2105:20527:20340_CONS_SUB_SUB,False,4,4,1,3,8,0.858,0.001,0,0,False,30,False
MISEQ01:3:000000000-ALULJ:1:2105:6438:18539_CONS_SUB_SUB,False,3,3,1,2,13,0.74,0.004,1,0,False,6,False
M00595:3:000000000-ALULJ:1:1109:3471:10735_CONS_SUB_SUB_CMP,False,2,2,0,2,11,0.491,0.032,0,0,False,6,False
M00595:3:000000000-ALULJ:1:1107:10945:22460_CONS_SUB_SUB,False,7,7,0,7,12,0.466,0.001,0,0,False,50,False
M01896:197:000000000-ANEHB:1:1101:16179:15056_CONS_SUB_SUB,False,3,3,1,2,13,0.738,0.002,0,0,False,6,False
M00595:3:000000000-ALULJ:1:1111:3311:21027_CONS_SUB_SUB_CMP,False,3,3,2,1,3,0.463,0.012,1,0,False,28,True
MISEQ01:3:000000000-ALULJ:1:2110:5009:10276_CONS_SUB_SUB_CMP,True,1,1,0,1,11,1.0,1.0,1,0,False,9,False
MISEQ01:3:000000000-ALULJ:1:1105:14566:4779_CONS_SUB_SUB,False,15,15,1,14,14,1.0,0.001,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:1114:9354:26869_CONS_SUB_SUB,True,2,2,0,2,9,0.989,0.02,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2109:18374:26459_CONS_SUB_SUB,True,1,1,0,1,12,0.998,0.998,0,0,False,9,False
M00595:3:000000000-ALULJ:1:1114:24529:16652_CONS_SUB_SUB_CMP,True,1,1,0,1,12,1.0,1.0,0,0,False,6,False
M01896:197:000000000-ANEHB:1:1112:9387:6169_CONS_SUB_SUB_CMP,False,2,2,1,1,11,0.667,0.093,0,0,False,6,False
M00595:3:000000000-ALULJ:1:2110:13768:22800_CONS_SUB_SUB,False,1,1,0,1,11,0.667,0.667,0,0,False,6,False
MISEQ01:3:000000000-ALULJ:1:2104:29040:16746_CONS_SUB_SUB,False,9,9,1,8,10,1.0,0.001,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:1103:3891:8822_CONS_SUB_SUB,True,1,1,0,1,10,1.0,1.0,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2106:8241:26608_CONS_SUB_SUB,False,3,3,2,1,5,0.012,0.001,0,0,False,6,False
M00595:3:000000000-ALULJ:1:1102:26727:7282_CONS_SUB_SUB,False,2,2,1,1,11,0.797,0.026,2,0,False,12,False
M00595:3:000000000-ALULJ:1:2110:19171:14883_CONS_SUB_SUB,True,1,1,0,1,11,1.0,1.0,0,0,False,6,False
MISEQ01:3:000000000-ALULJ:1:1104:7862:10270_CONS_SUB_SUB,False,3,3,0,3,13,0.897,0.002,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2112:7913:26262_CONS_SUB_SUB,False,2,2,0,2,3,0.897,0.002,0,0,False,50,False
M01896:197:000000000-ANEHB:1:1111:9354:26570_CONS_SUB_SUB_CMP,False,1,1,0,1,6,0.002,0.002,0,0,False,50,False
M01896:197:000000000-ANEHB:1:2101:6118:16568_CONS_SUB_SUB,False,2,2,1,1,11,0.881,0.047,2,0,False,13,False
MISEQ01:3:000000000-ALULJ:1:2114:16719:17294_CONS_SUB_SUB,False,1,1,0,1,9,0.881,0.881,0,0,False,41,False
M01896:197:000000000-ANEHB:1:2102:3692:15089_CONS_SUB_SUB_CMP,False,1,1,0,1,11,0.881,0.881,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:1112:4563:18948_CONS_SUB_SUB,False,6,6,3,3,12,0.137,0.001,0,0,False,7,True
MISEQ01:3:000000000-ALULJ:1:2104:3254:13289_CONS_SUB_SUB,True,1,1,0,1,13,1.0,1.0,0,0,False,50,False
M00595:3:000000000-ALULJ:1:1107:3630:10260_CONS_SUB_SUB,True,2,2,0,2,11,0.951,0.016,1,0,False,6,False
M00595:3:000000000-ALULJ:1:1112:15059:23826_CONS_SUB_SUB,False,11,11,10,1,4,0.744,0.001,0,0,False,50,True
M01896:197:000000000-ANEHB:1:2107:2542:16901_CONS_SUB_SUB_CMP,False,2,2,1,1,11,0.711,0.132,2,0,False,6,False
MISEQ01:3:000000000-ALULJ:1:1105:29154:17466_CONS_SUB_SUB,True,2,2,0,2,14,0.986,0.711,0,0,False,50,False
M00595:3:000000000-ALULJ:1:1101:10833:20369_CONS_SUB_SUB,False,6,6,0,6,12,0.986,0.001,0,0,False,45,False
MISEQ01:3:000000000-ALULJ:1:1106:7027:14547_CONS_SUB_SUB,True,3,3,1,2,11,0.953,0.006,2,0,False,10,False
MISEQ01:3:000000000-ALULJ:1:1105:17716:27119_CONS_SUB_SUB_CMP,False,2,2,0,2,14,0.336,0.315,2,2,True,6,False
M00595:3:000000000-ALULJ:1:2106:20411:4529_CONS_SUB_SUB,False,9,9,5,4,13,0.126,0.001,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:1112:3173:11722_CONS_SUB_SUB,False,6,6,0,6,13,0.289,0.001,0,0,False,33,True
M01896:197:000000000-ANEHB:1:1104:8611:13385_CONS_SUB_SUB_CMP,False,2,2,0,2,13,0.722,0.006,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2112:29120:17760_CONS_SUB_SUB_CMP,False,2,2,1,1,13,0.279,0.254,0,0,False,6,False
M00595:3:000000000-ALULJ:1:2104:7909:11432_CONS_SUB_SUB_CMP,False,6,6,3,3,11,0.135,0.001,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2112:11039:26350_CONS_SUB_SUB,False,6,6,3,3,10,0.134,0.001,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2110:21592:26793_CONS_SUB_SUB_CMP,False,5,5,3,2,11,0.203,0.006,0,0,False,10,True
M00595:3:000000000-ALULJ:1:1112:2759:13539_CONS_SUB_SUB,False,7,7,3,4,11,0.116,0.014,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:2113:16811:15445_CONS_SUB_SUB,True,1,1,0,1,12,1.0,1.0,0,0,False,14,False
M00595:3:000000000-ALULJ:1:2103:23675:18939_CONS_SUB_SUB,False,3,3,2,1,12,0.385,0.007,0,0,False,9,False
M00595:3:000000000-ALULJ:1:1101:5660:20905_CONS_SUB_SUB,False,2,2,1,1,5,0.256,0.001,0,0,False,6,False
M01896:197:000000000-ANEHB:1:1105:13710:7339_CONS_SUB_SUB,False,2,2,1,1,10,0.202,0.185,2,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:2109:16447:10023_CONS_SUB_SUB,False,9,9,0,9,13,0.385,0.001,0,0,False,50,False
M00595:3:000000000-ALULJ:1:1106:12736:20000_CONS_SUB_SUB_CMP,False,5,5,0,5,14,0.341,0.003,0,0,False,18,False
M00595:3:000000000-ALULJ:1:1109:26961:18729_CONS_SUB_SUB,True,1,1,0,1,11,0.979,0.979,1,0,False,14,False
MISEQ01:3:000000000-ALULJ:1:2105:16147:14837_CONS_SUB_SUB,False,4,4,0,4,9,0.979,0.004,0,0,False,50,False
M01896:197:000000000-ANEHB:1:2114:11632:2413_CONS_SUB_SUB_CMP,False,3,3,0,3,5,0.197,0.034,0,0,False,50,True
M00595:3:000000000-ALULJ:1:1111:16036:9037_CONS_SUB_SUB,False,10,10,9,1,3,0.555,0.004,0,0,False,50,True
M00595:3:000000000-ALULJ:1:2110:5098:22918_CONS_SUB_SUB,False,7,7,6,1,10,0.288,0.001,0,0,False,50,False
M01896:197:000000000-ANEHB:1:2104:17215:5984_CONS_SUB_SUB_CMP,False,3,3,1,2,13,0.393,0.01,1,0,False,13,False
M00595:3:000000000-ALULJ:1:1106:4068:13242_CONS_SUB_SUB,True,1,1,0,1,12,1.0,1.0,1,0,False,6,False
MISEQ01:3:000000000-ALULJ:1:2106:23971:21988_CONS_SUB_SUB,False,3,3,0,3,13,1.0,0.028,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2113:12211:26252_CONS_SUB_SUB,True,1,1,0,1,11,1.0,1.0,1,0,False,19,False
M00595:3:000000000-ALULJ:1:2110:3052:14450_CONS_SUB_SUB_CMP,False,4,4,3,1,10,0.134,0.115,6,0,False,41,False
M01896:197:000000000-ANEHB:1:2109:24596:9896_CONS_SUB_SUB,True,1,1,0,1,12,1.0,1.0,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:2107:8742:24916_CONS_SUB_SUB,False,4,4,2,2,14,0.036,0.006,3,0,False,50,False
M01896:197:000000000-ANEHB:1:2106:3031:10711_CONS_SUB_SUB_CMP,True,1,1,0,1,13,1.0,1.0,0,0,False,29,False
M00595:3:000000000-ALULJ:1:1109:16835:2185_CONS_SUB_SUB,True,1,1,0,1,11,0.996,0.996,1,0,False,29,False
